28.466
61.904
36.877
48.052
7.4141
19.615
43.404
23.822
54.888
8.0829
61.838
37.052
61.643
26.43
0.56034
51.387
24.262
36.665
34.472
57.742
52.093
19.312
27.976
23.935
14.177
36.13
19.182
26.792
28.212
37.089
0.61849
55.088
36.512
17.196
29.796
28.179
22.243
57.792
61.95
29.127
33.155
30.526
37.484
61.846
28.428
12.868
23.74
27.702
12.046
35.399
