28.314
61.173
36.687
47.804
7.5633
19.156
43.203
24.116
54.287
8.0721
61.52
37.057
61.293
26.828
0.6065
51.286
24.064
36.085
33.922
57.201
52.454
18.878
28.089
23.173
14.155
35.652
19.075
26.545
27.569
36.34
0.57181
54.553
36.646
16.982
29.835
27.788
22.226
57.113
61.468
29.076
33.442
30.194
37.357
61.352
28.568
13.131
23.069
27.943
12.108
35.698
